Date,UNH,UNH sharpe,GS,GS sharpe,MSFT,MSFT sharpe,HD,HD sharpe,MCD,MCD sharpe,V,V sharpe,AMGN,AMGN sharpe,CAT,CAT sharpe,CRM,CRM sharpe,BA,BA sharpe,HON,HON sharpe,TRV,TRV sharpe,AAPL,AAPL sharpe,JNJ,JNJ sharpe,CVX,CVX sharpe,AXP,AXP sharpe,PG,PG sharpe,WMT,WMT sharpe,JPM,JPM sharpe,IBM,IBM sharpe,NKE,NKE sharpe,MRK,MRK sharpe,MMM,MMM sharpe,DIS,DIS sharpe,KO,KO sharpe,DOW,DOW sharpe,CSCO,CSCO sharpe,VZ,VZ sharpe,WBA,WBA sharpe,INTC,INTC sharpe,HP,HP sharpe,BAC,BAC sharpe,RTX,RTX sharpe,DD,DD sharpe
1998-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-28,0.185546875,8.688807509011808,,,0.1362847222222223,5.4985026393924175,0.0562448304383789,2.597673831597882,0.1599063962558502,9.517900954587384,,,0.0627802690582959,2.6405755269825866,0.1367731367731368,5.0294758457959245,,,0.1425709515859765,5.149533745733566,0.0970220941402497,4.0567122534887545,0.0180505415162455,0.8552465782633164,0.2857142857142856,8.5098212077738,0.1296082949308756,8.980147983275836,0.0900837988826814,4.567005164847434,0.0762514551804423,2.8683108086256617,0.0827517447657029,5.31815567756728,0.1619718309859155,9.308753666024035,0.1572966507177036,5.9874002301788,0.0595474394601032,2.790807363368177,0.094488188976378,4.012673337010251,0.0868397493285586,4.271292054383327,0.0280597014925372,1.5650165945490655,0.0475482912332836,2.0877664313658464,0.0598877105427322,3.678379350125474,,,0.0438472418670436,1.5611289562791075,-0.0305958132045088,-1.6326950799947575,0.1103166496424923,4.68811966225062,0.1074523396880415,3.746516541984625,0.1330645161290322,3.673606810074865,0.1439946914399468,4.484904103536413,0.1025641025641026,4.919193798115919,0.0168478260869566,0.5491765445750157
1998-03-31,0.0675453047775946,3.1630182472760904,,,0.0557677616501146,2.2499894311422874,0.0595144870790915,2.7486832919818887,0.0995292535305987,5.9241506241724045,,,0.1455696202531644,6.122744971923003,0.0086455331412103,0.3179169618656113,,,-0.0391583869082406,-1.4143654971039084,-0.0131348511383537,-0.5491977062841545,0.0115248226950355,0.5460537106961368,0.1666666666666667,4.964062371201387,-0.025497195308516,-1.7666198536989983,-0.0070467648942984,-0.3572519372727485,0.0189291508923743,0.7120478943545389,-0.0055248618784529,-0.3550629131731251,0.0989898989898989,5.689091612489699,0.0873385012919896,3.324486315208456,-0.0052454102660172,-0.2458364243200743,0.0095923261390886,0.4073617216629084,0.0086490939044479,0.4254135503306243,0.0667828106852499,3.7247797158798,-0.0464539007092198,-2.039713562594278,0.1306650971159506,8.025616452151732,,,0.037940379403794,1.3508221356106878,0.1395348837209302,7.446048798115621,-0.0395584176632934,-1.681111566167199,-0.1298904538341158,-4.528861217431109,0.083629893238434,2.3088299891207043,0.0707656612529004,2.2040896186437777,0.0342717258261933,1.643745296065657,0.0726884019241047,2.369371881768429
1998-04-30,0.0848765432098765,3.974607203602544,,,0.0072358900144717,0.2919370542359942,0.0303030303030302,1.399548869163027,0.0311926605504586,1.8566402631843997,,,-0.020257826887661,-0.8520562704141375,0.0385714285714284,1.4183638170090145,,,-0.0395377128953772,-1.4280664084723458,0.0430346051464065,1.7993737567560228,-0.049079754601227,-2.325431187032524,0.0,0.0,-0.0266875981161693,-1.849099091452536,0.0296774193548388,1.504564962334741,0.1157112526539279,4.352649216745754,-0.0231481481481481,-1.4876478538040991,-0.005514705882353,-0.3169380643962839,0.0327946768060836,1.2483091951511258,0.1156308851224106,5.4192678737868265,0.0783847980997625,3.328803237412898,-0.060024499795835,-2.952359616749473,0.0370168753402286,2.0645987342816032,0.1688359985124581,7.413308048674988,-0.0203019260801665,-1.2469701209862196,,,0.0718015665796345,2.5564094780137028,-0.0779883381924197,-4.161718965030363,-0.0210727969348657,-0.8955293146512091,0.0359712230215827,1.2542005365079654,-0.026272577996716,-0.7253257611771464,0.0422535211267605,1.3160415039974112,0.0662721893491125,3.1785559926287483,-0.0059790732436473,-0.1948955768393915
1998-05-31,-0.0896159317211948,-4.196543759986297,,,-0.0589080459770114,-2.376686403321825,0.127690100430416,5.897381676803175,0.0622775800711743,3.706867596843465,,,0.0150375939849625,0.6324901638207534,-0.0350756533700137,-1.2898157895772044,,,-0.0433818872704242,-1.5669145079524929,-0.0208421948107189,-0.8714591024599122,0.0470046082949309,2.2271093845393284,-0.0476190476190475,-1.4183035346289654,-0.0306451612903225,-2.1233061009345517,-0.0269423558897243,-1.3659046357689115,0.0042816365366318,0.1610600653792844,0.0203791469194312,1.3096941484485718,0.0905730129390018,5.205361087213315,-0.01932811780948,-0.7357129124706732,0.0158676569885212,0.7436688187514011,-0.0352422907488987,-1.4966505544795958,-0.0291051259774108,-1.431562093285055,-0.0131233595800525,-0.7319491807309141,-0.0909958638243716,-3.995477123532819,0.0329436769394262,2.0234425372585254,,,0.0316686967113275,1.1275263240863844,-0.0205533596837944,-1.0967961207237495,0.0215264187866925,0.9148068537141508,-0.1163194444444444,-4.055683887673152,-0.1703204047217538,-4.702156644629528,-0.0067567567567566,-0.2104480783419265,-0.0421753607103217,-2.022820535185287,0.0020050125313282,0.0653559603536567
1998-06-30,-0.0046875,-0.2195067160171435,,,0.2778625954198472,11.2105611648327,0.057888040712468,2.6735656832675314,0.0513679508654381,3.057507892273971,,,0.0805555555555554,3.3882146692453143,-0.037063435495367,-1.36291129957309,,,-0.0668652763985435,-2.4151132709839507,0.0382276281494351,1.5983832230157011,-0.0462147887323942,-2.1896872120412367,0.0999999999999998,2.9784374227208272,0.0715474209650581,4.957294040714169,0.0489375402446876,2.4810010437446706,0.1103742302226433,4.151889256305584,0.085926614026939,5.522193055087016,0.1033898305084743,5.941961993743557,0.1112153918348193,4.233345463065712,-0.0229312063808574,-1.074715893728562,0.0593607305936072,2.520899421386573,0.1476510067114091,7.262349058632513,-0.1127659574468085,-6.289468002765673,-0.0721036051802589,-3.165949449944204,0.0931069958847736,5.718750106007042,,,0.2184179456906729,7.776511476426347,-0.0040355125100888,-0.2153484653746132,0.1743295019157089,7.4084697848418815,0.0383104125736739,1.3357605321040658,-0.1117886178861787,-3.086227943423326,0.0209314495028782,0.6519375320691942,-0.0150637311703361,-0.7224887762586268,0.0075037518759379,0.2445944364161168
1998-07-31,-0.1130298273155415,-5.292971990617387,,,0.0143369175627241,0.5784329877478822,0.0084185207456404,0.388810329256356,-0.031864046733935,-1.8966023118968385,,,0.1233933161953726,5.189996408523981,-0.0777202072538859,-2.85795818050176,,,-0.1291238027669387,-4.663834899950259,-0.020083682008368,-0.8397439739936404,-0.1398246423627135,-6.624983900343176,0.1818181818181818,5.415340768583331,0.0439958592132505,3.0483336471409768,-0.0135052179251073,-0.6846780528947389,-0.0294368600682594,-1.107310853359898,-0.1257485029940118,-8.08140199383879,0.0399385560675882,2.295326156078318,0.0063344594594594,0.2411173019423802,0.1540816326530611,7.221337455761836,-0.0862068965517239,-3.660987886496412,-0.0764132553606237,-3.758455465325253,-0.0857314148681055,-4.781629162321626,-0.0154658619388909,-0.6790802897571437,-0.0583529411764704,-3.5841118636428497,,,0.0397286821705427,1.414492531122241,0.0024311183144245,0.1297326168229176,0.0448613376835236,1.9064694218920648,0.139072847682119,4.849021676909597,-0.0869565217391303,-2.4006705899830463,0.0399794976934904,1.2452140524752524,0.0364705882352942,1.7492074417418129,-0.0615690168818272,-2.006921235388323
1998-08-31,-0.3610619469026549,-16.90784474524947,,,-0.127208480565371,-5.132315308250596,-0.0900417412045319,-4.158587963648998,-0.1546900713110257,-9.20741641279116,,,-0.17162471395881,-7.218637739258547,-0.1340288924558589,-4.928563409082527,,,-0.1999999999999999,-7.223819001626247,-0.2079419299743808,-8.694520385447124,-0.1502145922746781,-7.117266589066815,-0.0769230769230769,-2.2911057097852567,-0.1041150223103619,-7.213799920196193,-0.0970752955818294,-4.9214551539804,-0.2931868131868133,-11.028653856116104,-0.0362035225048924,-2.326669598356632,-0.0649926144756276,-3.735218862328564,-0.3059169114561477,-11.644539014090885,-0.1485411140583554,-6.961670201700594,-0.2216981132075473,-9.414955640178531,-0.0616293794850147,-3.0312970839535662,-0.081967213114754,-4.571682587843901,-0.2030651340996169,-8.916252495257261,-0.1909045477261369,-11.725600124583226,,,-0.1444547996272135,-5.143141528841257,-0.0274858528698463,-1.466737179041368,-0.1100702576112412,-4.677648755727683,-0.1569767441860464,-5.473272806412084,-0.2030075187969925,-5.604573069095764,-0.2789551503203548,-8.688425148618371,-0.2406356413166855,-11.541400205114185,-0.1407407407407407,-4.587625328158273
1998-09-30,-0.0304709141274237,-1.4268949960855632,,,0.1470985155195681,5.934792709311967,0.0373525557011795,1.7251319940338508,0.0584036340038935,3.476283731312554,,,0.2412523020257828,10.14721558402294,0.0593141797961076,2.181124463735425,,,0.1094704684317717,3.9539742498717967,0.0307277628032345,1.2847969629060472,0.0643939393939394,3.0510273765469336,0.2083333333333332,6.20507796400173,0.1344770337576093,9.3174874659016,0.1350792556857338,6.84815323101448,-0.0049751243781093,-0.1871466320769723,-0.0700507614213197,-4.501909363065233,-0.0742496050552922,-4.267231400992127,-0.1783555018137846,-6.788992440341388,0.1408791969539633,6.602579452101182,0.0636363636363637,2.702474694395542,0.1223571749887539,6.018248939767289,0.0757142857142858,4.222928516142674,-0.0754807692307693,-3.3142351097438048,-0.1130327362569488,-6.942614422354088,,,0.1318082788671024,4.692877181207722,0.0980881130507067,5.234310280082949,0.1482456140350876,6.299984456132448,0.2049261083743843,7.145112494880453,0.2924528301886793,8.07395344649959,-0.063568010936432,-1.9799093303474429,0.053811659192825,2.5809223066348044,0.1071428571428572,3.492459131398688
1998-10-31,0.2285714285714284,10.703565581026268,,,-0.0382352941176469,-1.5426297401187803,0.1029690461149717,4.755636997617144,0.1238503985285102,7.371786582535834,,,0.0400593471810089,1.68492001356106,0.0166229221347331,0.6112646630446171,,,0.0945387792565397,3.414655149919706,0.1009414225941423,4.220588202624314,0.0195729537366549,0.927379474721827,-0.0344827586206895,-1.0270473871451098,0.0414634146341463,2.8728685884274965,-0.0303582270795385,-1.5390800741920996,0.138125,5.195775339682134,0.2510917030567685,16.13675663253006,0.2645051194539249,15.201488958984203,0.3289183222958056,12.52007356570041,0.1556432038834951,7.294523549535675,0.1794871794871795,7.622364522654085,0.0424849699398799,2.089661887994945,0.0810092961487385,4.518255221611471,0.06396255850234,2.808489622692956,0.1720055710306405,10.564800939154136,,,0.0192492781520692,0.685347680517451,0.1059803179409537,5.655464769701741,0.1046600458365165,4.4477313291177945,0.0400654129190516,1.3969517341219586,0.1338199513381994,3.694462647601648,0.0744525547445256,2.318922766897633,0.2453900709219858,11.76943282123691,0.0945494994438265,3.081962451883157
